"Unnamed..0","id1","id2","id3","rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11"
16976,"000703-00-00220000062411",23,2,"Bowman, Manikka L.","Dawson, Bernette J.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16977,"000703-00-00220000069289",24,2,"Kadete, Elechi M.","Wilson, Ayesha","Weinstein, David J.","Rojas Villarreal, Jose Luis","Dawson, Bernette J.","Lim, Christopher","Dexter, Emily","skipped","skipped","skipped","skipped"
16978,"000703-00-00220000070102",26,2,"Wilson, Ayesha","Dexter, Emily","Rojas Villarreal, Jose Luis","Kadete, Elechi M.","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped"
16979,"000703-00-00220000083309",32,2,"Wilson, Ayesha","Bowman, Manikka L.","Dexter, Emily","Lim, Christopher","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped"
16980,"000703-00-00220000100584",24,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16981,"000703-00-00220000123135",31,2,"Weinstein, David J.","Rojas Villarreal, Jose Luis","Fantini, Alfred B.","Weinstein, Rachel B.","Wilson, Ayesha","Lim, Christopher","skipped","skipped","skipped","skipped","skipped"
16982,"000703-00-00220000133663",24,2,"Lim, Christopher","Rojas Villarreal, Jose Luis","Kadete, Elechi M.","Dexter, Emily","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped"
16983,"000703-00-00220000135778",25,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16984,"000703-00-00220000140171",24,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16985,"000703-00-00220000150765",33,2,"Weinstein, Rachel B.","Bowman, Manikka L.","Kadete, Elechi M.","Dawson, Bernette J.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped"
16986,"000703-00-00220000154375",29,2,"Dexter, Emily","Wilson, Ayesha","Weinstein, David J.","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped"
16987,"000703-00-00220000163959",28,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16988,"000703-00-00220000169641",30,2,"Dexter, Emily","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16989,"000703-00-00220000170993",33,2,"Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16990,"000703-00-00220000180056",29,2,"Dawson, Bernette J.","Wilson, Ayesha","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16991,"000703-00-00220000181539",27,2,"Bowman, Manikka L.","Dawson, Bernette J.","Dexter, Emily","Fantini, Alfred B.","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped"
16992,"000703-00-00220000184622",31,2,"Fantini, Alfred B.","Dexter, Emily","Dawson, Bernette J.","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16993,"000703-00-00220000186743",29,2,"Dawson, Bernette J.","Weinstein, David J.","Dexter, Emily","Bowman, Manikka L.","Wilson, Ayesha","Allen, Ruth Ryan","Weinstein, Rachel B.","skipped","skipped","skipped","skipped"
16994,"000703-00-00220000192045",25,2,"Dexter, Emily","Weinstein, Rachel B.","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped"
16995,"000703-00-00220000199925",23,2,"Weinstein, David J.","Dexter, Emily","Lim, Christopher","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","Dawson, Bernette J.","skipped","skipped","skipped","skipped","skipped"
16996,"000703-00-00220000200718",24,2,"Lim, Christopher","Wilson, Ayesha","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
16997,"000703-00-00220000202683",33,2,"Kadete, Elechi M.","Wilson, Ayesha","Weinstein, David J.","Rojas Villarreal, Jose Luis","Dawson, Bernette J.","Lim, Christopher","Dexter, Emily","skipped","skipped","skipped","skipped"
16998,"000703-00-00220000216889",27,2,"Weinstein, David J.","Dexter, Emily","Kadete, Elechi M.","Bowman, Manikka L.","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped"
16999,"000703-00-00220000224133",30,2,"Dexter, Emily","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17000,"000703-00-00220000230009",31,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17001,"000703-00-00220000234661",31,2,"Weinstein, Rachel B.","Dawson, Bernette J.","Lim, Christopher","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Kadete, Elechi M.","Dexter, Emily","skipped","skipped","skipped","skipped"
17002,"000703-00-00220000241177",28,2,"Wilson, Ayesha","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17003,"000703-00-00220000242078",33,2,"Wilson, Ayesha","Bowman, Manikka L.","Rojas Villarreal, Jose Luis","Dawson, Bernette J.","Kadete, Elechi M.","Fantini, Alfred B.","Dexter, Emily","Allen, Ruth Ryan","Lim, Christopher","Weinstein, Rachel B.","Weinstein, David J."
17004,"000703-00-00220000248485",26,2,"Dexter, Emily","Weinstein, David J.","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17005,"000703-00-00220000259559",26,2,"Weinstein, David J.","Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17006,"000703-00-00220000268647",23,2,"Wilson, Ayesha","Weinstein, Rachel B.","Allen, Ruth Ryan","Bowman, Manikka L.","Dawson, Bernette J.","Dexter, Emily","Kadete, Elechi M.","skipped","skipped","skipped","skipped"
17007,"000703-00-00220000271991",25,2,"Wilson, Ayesha","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17008,"000703-00-00220000279487",33,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17009,"000703-00-00220000295831",25,2,"Dawson, Bernette J.","Dexter, Emily","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher","Rojas Villarreal, Jose Luis","Weinstein, David J.","Weinstein, Rachel B.","Wilson, Ayesha","Allen, Ruth Ryan","Bowman, Manikka L."
17010,"000703-00-00220000303356",25,2,"Bowman, Manikka L.","Wilson, Ayesha","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17011,"000703-00-00220000310224",29,2,"Lim, Christopher","Weinstein, Rachel B.","Weinstein, David J.","Allen, Ruth Ryan","Wilson, Ayesha","Bowman, Manikka L.","Dawson, Bernette J.","skipped","skipped","skipped","skipped"
17012,"000703-00-00220000312557",27,2,"Allen, Ruth Ryan","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17013,"000703-00-00220000314449",27,2,"Dexter, Emily","Kadete, Elechi M.","Weinstein, Rachel B.","Wilson, Ayesha","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped"
17014,"000703-00-00220000317725",26,2,"Dexter, Emily","Weinstein, David J.","Allen, Ruth Ryan","Fantini, Alfred B.","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped"
17015,"000703-00-00220000320872",31,2,"Dawson, Bernette J.","Bowman, Manikka L.","Wilson, Ayesha","Dexter, Emily","Rojas Villarreal, Jose Luis","Weinstein, Rachel B.","Allen, Ruth Ryan","Weinstein, David J.","Kadete, Elechi M.","Fantini, Alfred B.","Lim, Christopher"
17016,"000703-00-00220000326759",27,2,"Bowman, Manikka L.","Lim, Christopher","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17017,"000703-00-00220000343793",23,2,"Weinstein, David J.","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17018,"000703-00-00220000355119",26,2,"Dawson, Bernette J.","Dexter, Emily","Wilson, Ayesha","Weinstein, Rachel B.","Allen, Ruth Ryan","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped"
17019,"000703-00-00220000360390",29,2,"Kadete, Elechi M.","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17020,"000703-00-00220000367413",28,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17021,"000703-00-00220000368282",29,2,"Fantini, Alfred B.","Wilson, Ayesha","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17022,"000703-00-00220000371100",25,2,"Bowman, Manikka L.","Wilson, Ayesha","Weinstein, Rachel B.","Allen, Ruth Ryan","Kadete, Elechi M.","Dexter, Emily","Dawson, Bernette J.","skipped","skipped","skipped","skipped"
17023,"000703-00-00220000375275",27,2,"Bowman, Manikka L.","Wilson, Ayesha","Weinstein, Rachel B.","Dexter, Emily","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped"
17024,"000703-00-00220000397504",24,2,"Allen, Ruth Ryan","Fantini, Alfred B.","Bowman, Manikka L.","Lim, Christopher","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","Weinstein, Rachel B.","Weinstein, David J.","skipped"
17025,"000703-00-00220000418115",30,2,"Dexter, Emily","Bowman, Manikka L.","Weinstein, David J.","Lim, Christopher","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped"
17026,"000703-00-00220000425036",23,2,"Weinstein, Rachel B.","Bowman, Manikka L.","Kadete, Elechi M.","Dawson, Bernette J.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped"
17027,"000703-00-00220000433104",28,2,"Bowman, Manikka L.","Fantini, Alfred B.","Dexter, Emily","Weinstein, Rachel B.","Dawson, Bernette J.","Lim, Christopher","Kadete, Elechi M.","Allen, Ruth Ryan","Weinstein, David J.","Rojas Villarreal, Jose Luis","Wilson, Ayesha"
17028,"000703-00-00220000435564",26,2,"Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17029,"000703-00-00220000441173",27,2,"Dawson, Bernette J.","Rojas Villarreal, Jose Luis","Weinstein, David J.","Weinstein, Rachel B.","Allen, Ruth Ryan","Wilson, Ayesha","Dexter, Emily","Bowman, Manikka L.","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher"
17030,"000703-00-00220000451729",32,2,"Bowman, Manikka L.","Weinstein, Rachel B.","Wilson, Ayesha","Dexter, Emily","Dawson, Bernette J.","skipped","skipped","skipped","skipped","skipped","skipped"
17031,"000703-00-00220000464952",33,2,"Bowman, Manikka L.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Fantini, Alfred B.","Dexter, Emily","Kadete, Elechi M.","Allen, Ruth Ryan","Dawson, Bernette J.","Lim, Christopher","Weinstein, David J.","Weinstein, Rachel B."
17032,"000703-00-00220000465808",28,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17033,"000703-00-00220000477330",23,2,"Dexter, Emily","Weinstein, Rachel B.","Weinstein, David J.","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17034,"000703-00-00220000481058",28,2,"Fantini, Alfred B.","Dexter, Emily","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17035,"000703-00-00220000490142",33,2,"Dexter, Emily","Wilson, Ayesha","Lim, Christopher","Kadete, Elechi M.","Fantini, Alfred B.","Weinstein, Rachel B.","Weinstein, David J.","skipped","skipped","skipped","skipped"
17036,"000703-00-00220000492826",32,2,"Bowman, Manikka L.","Wilson, Ayesha","Dexter, Emily","Dawson, Bernette J.","Rojas Villarreal, Jose Luis","Weinstein, David J.","Fantini, Alfred B.","Allen, Ruth Ryan","Weinstein, Rachel B.","skipped","skipped"
17037,"000703-00-00220000497099",29,2,"Weinstein, Rachel B.","Weinstein, David J.","Dexter, Emily","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped"
17038,"000703-00-00220000498939",29,2,"Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17039,"000703-00-00220000500714",28,2,"Wilson, Ayesha","Weinstein, Rachel B.","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17040,"000703-00-00220000507210",23,2,"Bowman, Manikka L.","Dexter, Emily","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17041,"000703-00-00220000513986",31,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17042,"000703-00-00220000515016",33,2,"Rojas Villarreal, Jose Luis","Dexter, Emily","Kadete, Elechi M.","Wilson, Ayesha","Lim, Christopher","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped"
17043,"000703-00-00220000521038",24,2,"Kadete, Elechi M.","Weinstein, David J.","Dexter, Emily","Wilson, Ayesha","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped"
17044,"000703-00-00220000533272",23,2,"Bowman, Manikka L.","Allen, Ruth Ryan","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17045,"000703-00-00220000542074",30,2,"Fantini, Alfred B.","Bowman, Manikka L.","Dexter, Emily","Rojas Villarreal, Jose Luis","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped"
17046,"000703-00-00220000545307",28,2,"Bowman, Manikka L.","Wilson, Ayesha","Kadete, Elechi M.","Dexter, Emily","Weinstein, Rachel B.","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped"
17047,"000703-00-00220000550470",31,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17048,"000703-00-00220000552268",27,2,"Dawson, Bernette J.","Dexter, Emily","Rojas Villarreal, Jose Luis","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17049,"000703-00-00220000556656",25,2,"Bowman, Manikka L.","Fantini, Alfred B.","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17050,"000703-00-00220000557342",27,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17051,"000703-00-00220000561857",32,2,"Dexter, Emily","Bowman, Manikka L.","Kadete, Elechi M.","Lim, Christopher","Weinstein, Rachel B.","Wilson, Ayesha","Allen, Ruth Ryan","Rojas Villarreal, Jose Luis","Weinstein, David J.","Fantini, Alfred B.","Dawson, Bernette J."
17052,"000703-00-00220000563124",33,2,"Fantini, Alfred B.","Dexter, Emily","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17053,"000703-00-00220000565544",33,2,"Wilson, Ayesha","Dawson, Bernette J.","Bowman, Manikka L.","Dexter, Emily","Weinstein, David J.","Rojas Villarreal, Jose Luis","Kadete, Elechi M.","skipped","skipped","skipped","skipped"
17054,"000703-00-00220000572896",30,2,"Weinstein, David J.","Dexter, Emily","Kadete, Elechi M.","Bowman, Manikka L.","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped"
17055,"000703-00-00220000576384",28,2,"Bowman, Manikka L.","Wilson, Ayesha","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17056,"000703-00-00220000581799",31,2,"Bowman, Manikka L.","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","Dawson, Bernette J.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstein, Rachel B.","Lim, Christopher","Dexter, Emily","Fantini, Alfred B.","Weinstein, David J."
17057,"000703-00-00220000593458",30,2,"Bowman, Manikka L.","Dexter, Emily","Lim, Christopher","Weinstein, David J.","Dawson, Bernette J.","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped"
17058,"000703-00-00220000602144",23,2,"Dawson, Bernette J.","Kadete, Elechi M.","Wilson, Ayesha","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
17059,"000703-00-00220000604358",23,2,"Fantini, Alfred B.","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
